"poverty_percentage","employed_pop_percentage","bachelors_degree_or_higher_25_64_percentage","median_income","income_per_capita"
0.459110237152636,0.314804208044817,-0.440542408481309,-0.765760316398473,-0.518534907350521
-0.464895675563654,-0.172479812354766,-0.534205466609905,-0.240072200605047,0.678516164975069
1.53941984400315,-0.21581539633921,-1.04857861520313,-1.03927649714365,-1.0691705175049
0.838569783721224,0.685400967867674,-1.24813493299477,0.235353659192413,-0.260954111906078
0.0191192849625862,0.633511485304099,-0.534276919416251,-0.620395675341647,-0.240852167655632
-0.351727861876586,0.810695652932215,0.371536169195141,-0.608948962931607,-0.280070666732482
-0.594130673270511,-1.15765285386457,-0.642122329451447,-0.614026827835309,-0.528585879475744
1.51179398686051,0.35035908394543,-0.408867212854038,-1.38061229728063,-0.798976737432726
-1.66545948824263,1.02468004079884,0.252004023381075,0.982918651625566,1.37617187719644
1.7633637421939,-2.02256521035053,-0.86258870770755,-1.5640178923618,-1.35178020432
0.340757620315944,0.0679056849679859,-1.0206199493202,0.466869872598489,-0.224100547446926
-1.52098175768043,1.66055605608559,0.601841712255793,1.65027059168159,1.30049396943005
1.3850382202653,-2.33686959338939,-1.18863345477366,-1.47872697508098,-0.700437795028578
4.01296096943322,-1.42910955216258,-0.728273924265018,-2.13282482708328,-2.18187225513254
0.837278324441459,0.208725661140623,-0.737647046460401,-0.938235592110658,-0.899289380800148
0.90101579966698,0.151858837874989,0.174090488798655,0.238452017438739,0.487744772480638
0.365527553684425,1.02259390094483,-0.819869217109715,0.87654168516835,0.128668866359923
-1.58701407455549,0.759234352418947,-0.0253425064122915,1.85381551536389,0.776463873724792
0.222467959176789,-0.858598663836282,-1.26819655467689,-0.529682631129749,-0.455667062096674
-0.0518909268217989,-1.57295560279522,-0.204967928240432,-0.558342444908271,-0.0885109626988188
-0.252544052964799,0.0760611344316717,0.455754844080539,-0.280350857807294,0.0468815441644805
-0.623961459787533,0.509663061996324,-0.556982689086136,1.11236117391655,-0.185079126254884
3.51108460239947,-1.06723031347936,-1.3020756941619,-2.03006261191344,-2.26937483598742
-0.195456622309029,0.807344204092501,-0.330308695290816,-0.277768892602022,-0.643285208434172
-0.988476126930815,1.0884058262096,0.0321762607700868,1.19257422629367,0.688172981330675
0.069306850378888,-0.206451577307503,-0.979570573425266,0.0656324796991847,-0.130291474278178
-0.16628171321169,-0.0644906711967309,-0.217825500898071,-0.482690864393795,-0.192765163762407
2.39152678156231,0.291252800376738,-1.16930710339968,-1.41581308957918,-1.54846393335868
0.30233001808078,0.659005661210443,1.10693768978492,-0.248764816796131,-0.0638762270977818
-0.304102817120979,-0.30894628413436,0.10455764461522,-0.280264792300452,-0.704379352724744
0.543921736939345,0.760316060287557,-0.478819243974655,0.114861949613042,0.23430261261717
-0.499012287465338,-0.145701656573531,-0.906854905568376,-0.109080499190903,-0.126941150236437
0.323577392812814,-0.497912460431319,-1.05037032332372,0.273222482203072,0.132019190401664
0.697565337208759,-1.80447699144097,-0.622483586125717,-1.37828852859589,-0.737882593142154
-0.00388694037033283,-1.15154864659051,-0.787856645529397,0.280021657243622,0.183850674106246
0.0666050662441858,-0.349432677899944,-0.155138521840329,0.616365657983751,1.07503686920936
-0.0503494080270511,-1.29020338043009,-1.10456980195171,-0.808620938805992,-0.752860512387584
-0.0500836065256207,-0.273717962003894,-0.085654375250518,-0.804575859984399,-0.358113509116568
-1.25668096559845,0.789780546860345,-0.0634089938429191,1.64415994069578,0.955804748900341
0.786358321608725,-1.13076343484104,-0.639716730907963,-1.006313408023,-1.13164420698913
-0.714077505409314,0.725541211912364,0.0428540891181676,0.0572841255354711,0.40773115124847
0.404114123952253,-0.117912275733955,-0.344206846447777,-0.0695764315502378,-0.0538252549725588
0.362171196380929,0.0302088522595418,-0.0431202192095109,-0.400498305359295,0.421329525300243
1.04848259567897,-1.05094316426744,-0.782637178550939,-1.57081706740235,-0.906187106768439
-0.0565130195492322,0.378230973131763,0.427673296080865,-0.255133664302469,0.374819144485485
-0.00199299275596837,-1.08400361284629,-0.536570127126261,0.299128199762637,0.471190230156742
-0.386500398853364,-0.0521563001792662,-0.466042933192553,-0.442928600232602,-0.277508654229975
-0.109090995837493,-0.14715334820667,-0.387619673838896,-0.256768908932474,0.326732140592261
-0.368357875735391,0.160023169757015,-0.360160315916829,-0.996674071256653,-0.611555668980036
0.246112646441983,0.571652478626643,0.0135113999382014,-0.36848193681392,0.616830787030072
-0.519278032055763,0.578738644914023,-0.0521089909698917,0.0468701992075398,-0.091270053086135
2.51057373073771,-1.2666751242139,-1.208570522472,-1.56565313699181,-1.31670034082412
0.209083955156588,0.589757092394996,-0.322438774378142,0.071829196191838,-0.540804708333858
3.01961678686417,-2.39414533197216,-1.07956902551662,-1.7618824925925,-2.21734627439803
-0.974381008564559,1.0983015925494,0.0309976725276501,0.861308090457244,1.0592706384247
0.0782526452987346,-0.708264032340489,-0.692619601384208,0.0145956341416369,-0.20399860319648
-0.171175775498423,0.10011756112032,-0.0120107969087539,-0.233445156578182,0.58588955911517
-0.634251763467728,0.746604659884543,1.1975225004094,0.57591486976782,1.56418417930355
-1.68869246656135,1.23597897117579,1.32855751060143,1.50051660977581,1.41263128588597
1.21939016830485,-1.61020895874556,-0.924708500941461,-0.924465111015873,-1.35296267162885
-0.780339423266389,0.0558119397984016,-0.681755086269035,1.18405374111627,0.441431469550689
1.43808787823899,-1.38627927908623,-1.27174480247276,-1.21631324471848,-1.09084908483381
-1.25617936793951,1.50884966129503,1.06006340483288,1.17191850465149,1.27763293479229
0.190429679231204,0.355018832320021,-0.670416873682797,-0.17724438061009,-0.194144708956065
1.20641935517673,-0.658061615365471,-0.107611744804993,-0.596727660959985,-0.372106038937957
-0.519977367862908,-0.938029898534608,-0.511197757501791,-0.132318186038353,0.263075983799181
-0.772957748211514,-0.51042185615481,-0.358143046365682,0.429431377122042,-0.094620377127876
-1.79314178035751,-2.95102572756941,-0.850992539223678,-0.247818096220864,-1.40065551975245
0.246707927673064,0.708945974533658,-0.414288354597544,0.0490218368786,0.245733129936051
-1.10661779630327,-1.04813261354553,-0.865610391937912,0.366345360606557,-0.785378363380953
0.264927264990717,-0.00665068954817316,-0.269781400998173,-0.668248097146026,-0.699846561374153
0.09017566515324,0.092511703098171,-0.728938501729018,-0.650346471722805,-0.184093736830842
0.741009945540235,-0.356777873574295,-0.221499195392331,-0.319596728927432,-0.310617738877768
2.51866905607219,-2.41745130464702,-1.19435710706757,-1.99925116046386,-2.38013260724968
0.130775656956281,-0.751218666652845,-0.677258087194556,-1.50101794135316,-0.825188096112229
-0.446315359964194,0.80906544118611,0.0703800461086093,0.768443408574286,0.431380497425466
0.435539492868705,-1.46247102452384,-1.03613741659768,-1.04805517884157,-0.83780108073996
-0.4485925791088,0.868796683037463,0.702830351330801,1.12217264169658,1.08016089421438
-0.918832007774783,0.85461741798102,0.938412805425989,0.768099146546916,1.3064063059743
0.763218728418418,0.148525792784491,-0.194012054032591,-0.504637568638609,-0.56366574297162
0.01550185631626,-0.756349318206494,-0.728294023349514,-0.317186894735845,-0.11038660791254
0.0114756798104328,-0.725275286500777,-0.587827841821112,-0.548617042635079,-0.642496896894939
0.192607495921635,-1.123964539368,-1.3132471221881,-1.04943222695105,-1.53466848142209
0.0909037318835182,0.0961681322222502,-0.457779858760092,0.0395546311259352,0.105216598067736
0.420183757333978,-0.35984714210503,-0.414186147605357,-0.700866924239298,-0.487790757320426
-0.435145532537946,1.0111033248338,0.0183609920554644,0.530644413168713,0.417782123373693
-0.867017901382459,-1.34637580865727,-0.891365239738359,-0.0159576207874178,-1.10917732812098
-0.400182698488341,-0.385659065854827,-0.210672461608854,-0.146346863653665,-0.277508654229975
-0.694039242546219,-0.432104011351633,-0.500348882746541,0.110128346736709,-0.320471633118183
-1.18223094599175,0.913197270805287,2.30155065846698,2.0724219027436,2.21138795301399
0.669334828654389,-0.684438155935043,0.280602880291868,-1.12594446253395,-0.738473826796579
-0.0842587038623704,0.124802358245065,-0.581574850143211,-0.798207012478061,-0.421572588024839
0.0615320560263895,-0.593552546263624,-0.489589745491137,-1.22380094381377,-0.678562149814857
-0.226646434437934,-0.537255640578422,-0.338270876722283,0.119165224955162,0.688961292869909
0.496624194366573,0.810894638329769,0.406537261357849,-0.285170526190469,-0.0684090184483726
-0.32890035552055,0.744671800431806,0.249921463563239,0.267456093244631,0.377381156987993
-0.90142035900077,0.674599224157298,0.124717116576542,0.93661540894435,0.385067194495516
0.263742128717103,-0.656023013097981,-0.727244893376818,-0.54293671918348,-0.314756374458743
-1.81692788886182,0.893705215226463,2.5892624120959,2.70655255715846,2.93584625756929
-0.392130100849335,1.22213305611126,0.405746897676903,0.899521175495273,0.876382361322598
2.78135706668561,-0.837328507302848,-0.110582665821646,-1.07396089640114,-1.72189247198998
0.418651462775692,-0.056382252561415,0.206503727976042,-0.280609054327821,0.147785421186328
0.159691616738775,1.2561032005679,-0.710475129487974,0.249038074780355,-0.640131962277239
0.383424043585857,0.00955714262869957,-0.484898469313939,-0.388018806867146,0.0433341422379311
-0.326384013477147,0.0186535398438275,-0.200850690834386,0.0417923343038378,0.152515290421727
-0.606186379208758,0.255605948769608,0.420792511397218,0.535119819524518,0.767989524678035
2.68948920878568,-0.979339163631909,-0.21276065852808,-1.16019853425723,-1.6820827392587
-1.78472447269192,1.43725763982242,3.10159682155476,3.76051075395059,2.82075277284125
-1.21057465646468,0.951390570120225,1.45220191471088,1.81018030339479,1.72381726599827
0.479256127740718,-0.0826212937118065,-0.203277038445397,-0.267096769753563,-0.521491075622645
0.30665684329925,0.252861021946742,-0.561328055267269,-0.756895569193705,-1.07882733386051
0.219977721644272,0.604446276152337,0.212364962478733,-0.138170640503637,0.103245819219653
-0.368224416720146,-1.991345943372,-0.840345006176939,-0.445768761958402,-0.679547539238898
0.36234243226697,-0.240869416243967,-0.266314590066169,-0.615920268985842,-0.368361559126599
-0.0340706836165079,0.00397109110696433,-0.520935641308625,-0.424510581768327,-0.458820308253607
0.00267653646804958,-0.176185138850853,0.21311285923521,-0.718596418648834,-0.478922252504053
-0.356482844833346,-0.0576857891838484,-0.692201443510828,-0.108564106149848,-0.229224572451942
-0.239177878932911,0.0620500615553353,-0.469305497232455,0.483566580925916,-0.127532383890861
-0.701139758889332,0.0789493486423729,0.0600405512066407,0.420996957451486,0.351761031962914
0.288158381366411,-0.0424432376575616,0.110995557662541,-0.0801624888918539,0.0991071836386789
0.30065178043862,0.0329472597932179,-0.463044070561864,-0.428125333055708,1.06005894996393
-0.967345654522092,1.21561098518402,0.639901002237775,1.53158625774591,0.786711923734823
0.301375173299141,0.21834873717563,-0.162092710206655,-0.634940745998014,-0.196115487804148
-0.344340391799143,-0.279554806630358,0.759756521137696,0.25884954256039,0.0782169278489995
0.02473724754,0.516140232206155,0.769965739951829,0.100402944463517,0.325155517513794
-0.220839239753753,1.05412330034652,0.240363198463105,0.530558347661871,0.701771355382448
-0.631955195891737,0.899015093282491,0.534067015222224,1.23509058667382,0.396300633929589
-0.134060491446718,-2.08979762883833,-1.13194605449163,-0.358068010485988,-1.40242922071573
-1.03878243941667,0.551678721669398,0.462741891444145,1.92499168952256,1.03305927974519
-0.269944150098926,-0.64335325294499,-0.367118909831902,-0.0262854816085067,-0.216611587824211
1.87226328778659,-1.54402043259026,-0.118830532899781,-1.98720198950592,-1.83107362017377
-0.18802627902705,-1.12082442558509,-0.987188516913911,-0.105982140944576,-0.48621413424196
-0.0803593431010809,0.932289118290369,0.501959947217183,-0.0356666218543291,0.157442237541934
-0.525144994211019,0.0107998753729155,0.351948268282067,0.827054018733965,0.108763999994285
-0.654987256839174,0.962558356247044,-0.338210092572532,0.856574487580911,0.61249507356429
-0.0649448848397134,-0.802809668343508,-0.318401751805241,-0.74278082607155,-0.475966084231929
-1.80654090322428,-1.89726793010124,-0.735982605153972,0.225370060398693,-0.96156599239957
-0.704589081673982,0.810891461976774,-1.05312582294698,1.82265980188694,1.04113947302233
0.123864136362517,-0.801425858944494,-0.615074578581969,-0.520387556390769,-0.68979558924893
-0.147422932409208,0.246429734652415,-0.317891811061603,0.224939732864481,-0.252873918628938
-0.247837496977164,0.537107769290777,-0.552708570281862,-0.0336871151969538,-0.383733634141646
0.0819721409854671,-0.181237128865571,0.685890779425008,0.588480433766811,0.898060928651511
3.35192511506181,-1.53565091532928,-1.0145197692202,-1.93151760657889,-2.25715600712931
-0.0997501959055979,-0.00548742335619938,-0.297320651529149,-0.0773223271660545,0.225237029915988
-0.162735035301553,0.405887253317464,-0.375904677268264,0.252566760560894,0.491095096522379
-1.01146079875445,-3.18332385593644,-0.674181195507735,-0.0838633056860774,-1.31256170524314
-1.60153170004339e-05,1.34805157882399,-0.722712808499684,-0.343867201856991,0.118420816349892
1.02100463003458,0.549002765250947,-0.266026762545096,-0.520903949431824,-1.17421303010772
-1.03338929977178,-0.593025615493014,-0.927049446421881,0.0832759086018783,-1.09025785117939
-0.993418976765979,0.559060193831276,-0.0524255186472751,0.183542224073283,1.04961382206909
-0.295986828543274,-1.15875057724711,-0.651312843646563,0.163919288513214,-0.349442082185003
0.355595601851508,0.746352522930805,-0.687151735934967,0.169341415444286,-0.672255657500991
3.20352884067297,-1.16162836812144,-1.00896914576521,-1.29316974232875,-1.34074384277073
0.212988370775507,-0.0237812861495095,-0.43188131738178,-0.310301654188452,-0.251888529204896
-0.0172320591421662,-0.534123216024574,-0.423263147882543,-0.671948913940249,-0.336829097557272
0.0625852524695293,-0.567443581423457,-0.548786840457517,-0.404543384180888,0.487941850365447
1.24148527214789,-0.963412265265309,-0.43661315378636,-0.98582981739451,-0.77532739125573
0.727762334983378,-0.794887024002698,-0.704590535524181,-0.793473409601729,-0.695116692138754
0.0855431978412408,-1.22327486144054,-0.971383691700566,-0.655424336626507,-0.63421962573299
-0.692951484572314,0.25381529862959,0.0575686522298218,0.564209960837252,0.999753117212591
-0.648956412519453,0.351890336821155,0.383650992780068,0.653890218967041,0.911856380588091
0.319167952787917,-0.516135200829504,-0.105139055157587,-0.403424532591937,-0.0601317472864242
-0.952135228395829,0.943884763524035,1.40972035991369,1.4296846976445,0.922301508482931
-0.438959702078068,1.45927333119441,1.88249900686242,1.1151152701355,1.22915177512945
-0.187819184638288,1.78997036689148,2.14123210628461,1.13947180857191,0.913038847896941
0.180562454702491,0.647588730139512,-0.52688253545404,0.152386510596332,-0.247158659969497
-0.318588989504768,0.414891877447464,-0.183179833507375,0.35214455197756,0.653881429374032
1.51429731695243,-0.959381448005777,-0.723898387857108,-1.01913716854252,-1.56915711126355
0.561575896758734,0.417115221161342,-0.451623819040697,-0.22337549227762,-0.695707925793179
-0.675357067143683,-1.67221275239746,-0.674184036135566,-0.625043212711137,-1.40991818033844
1.00869465228352,0.944850971808138,0.88500213624022,-0.220535330551821,-0.218582366672294
-0.549723450755226,0.427433321818972,0.103561483323601,0.818103206022355,0.557116187933159
-0.533379312666123,0.172478823325878,0.527161352271572,2.13378660912224,1.33853000119805
0.0870543999597093,0.857323456742777,0.422182129772476,0.322021624582717,0.425665238766025
0.0666311557163669,0.729486636046009,0.174895302392316,-0.277510696081495,0.205135085665542
0.464560621414548,-0.0660082066338325,-0.324086499402309,-0.306686902901071,-1.06719973865682
0.951710608627701,-1.60071742398385,-0.498951871749255,-1.37906311815747,-1.32753962448858
-0.390426690732374,-0.0744751223440435,-0.161112846723526,-0.0670805318518079,-0.104868427137907
-0.861944313733165,-0.148692136418604,-1.00723654304516,0.739439332768394,-0.387083958183387
0.0560882594241713,1.38934989360592,-0.42298966673123,-0.487338401763285,-0.528585879475744
-0.162817408995216,0.0281610820802211,-0.370853981084551,0.0110669483610982,0.312345455001255
-1.22991729079886,0.957370951793238,0.0236137542390614,0.633923021379603,1.1400725711961
-0.0277501761860065,-0.259950319574263,-0.13387208787487,-0.560580148086174,-0.114328165608706
0.313896751890072,0.238628182479238,-0.151773522140336,-0.150047680447889,-0.0757009001862796
1.13886581830798,0.335755995235724,0.458135204930978,-0.677801368405533,-0.948755929887031
1.23965084913924,0.282650523873043,0.507301351193683,-0.696563648897178,-0.400288176465543
-1.28609007914236,1.68973535677642,1.16788173908095,2.2583233975232,2.74428655353563
0.816293846829218,0.378478540353968,-0.412283663277312,-0.664719411365487,-0.527994645821319
-1.1431105213503,2.12732619408865,1.62766122941939,1.37606588688168,1.63611760725858
-0.390049918548467,0.926501532422772,1.72886709865561,1.38794292682594,1.82294744205684
0.766260309210096,-0.690892241696578,0.0194978660769941,-0.427436809000969,-0.878990358664894
0.424678666422484,0.242682427883869,0.108681893305554,-0.0220682717732287,-0.133641798319919
0.802506587896393,0.372003922089745,-0.590569880952473,-0.402736008537198,-0.261348267675694
0.367098526122509,-1.50208379489017,0.254373382044882,-0.69880135207508,-1.4635233650063
0.162137455208242,0.0966020452010836,0.554567963508049,-0.326998362515879,-0.267457682104752
-0.032319141111473,0.522751694404829,-0.309171779466862,0.792886012517529,0.451088285906295
0.3887770370059,1.37236340526124,1.11927054979531,-0.042810058922249,0.31057175403798
-0.882587171671574,-2.1950799219004,-0.626697248970948,-0.479506440640625,-1.41583051688269
1.22842839188377,-0.439128673500317,-0.785903999717178,-0.72918247599045,-0.786166674920186
0.475625963171541,0.0923561000102635,-0.40848979493556,-0.384920448620819,-0.486411212126768
0.3228566506968,-0.365635677065275,-0.169306131056989,-0.454547443656327,-0.693342991175479
-0.653938785662434,-0.0640494682172359,0.776185118149887,0.92086542119219,1.56832281488452
-0.442573774937487,0.125901353721552,0.272083841796004,-0.0755149515223639,0.761485954479362
0.18089498430191,-0.487063125788541,0.15715511378939,-0.283363150546778,0.0277649893380758
-0.134876710773272,0.294981178539695,-0.496002721887302,0.323312607185353,-0.00140253761355204
-0.893933805193934,-2.12808244795714,-0.228500097028761,0.110989001805134,-0.679744617123707
-0.62977526245646,0.785257647110839,0.688352032103121,0.0074521970737171,0.570123328330506
-0.668123129160324,0.294179040436195,0.385842470032606,0.837381879555054,0.187595153917604
0.0723668049992978,0.66600225382545,-0.317821740905746,0.338288005375932,-0.144284004099567
2.71215119647836,-0.694728070796592,-0.136623252112884,-0.786071776013282,-1.63655774786798
0.054334545184177,0.816682263182753,1.34217717291393,0.380718300249239,0.303082794415265
-1.38773512563583,1.17182968516366,4.01188813093207,3.79287138452333,2.71216285831187
0.301615247279516,1.44191041908361,1.74199556930753,0.348615866197021,1.02281122973516
0.981524696473486,-0.150284054618694,0.669409694479978,-0.544916225840855,-0.920376714474636
-1.34337497397526,2.33672495576995,3.8414844806846,2.64346654064298,2.62268949860891
-0.986607661361987,0.971489209159272,2.26586336184476,2.12991366131433,2.6392440409328
-1.11299854890046,1.02101374200637,1.88176126804302,2.31090942220392,1.52200951195458
0.144574801611004,1.27052532053308,1.81304883298871,0.707078702195649,1.22895469724464
-1.58486126686805,1.65140177004265,3.20250637960796,2.54302809415789,1.96188735084669
0.0234190267750612,0.680346080839943,0.776839579467522,-0.608948962931607,0.000568241234530921
